jobID,URL,extract_date,jobpost_date
4391730579,https://in.linkedin.com/jobs/view/data-engineer-sql-python-at-bnp-paribas-4391730579,2026-08-04,"04 Aug 2026, 05:30 AM IST"
4448816874,https://in.linkedin.com/jobs/view/data-engineer-at-atsmantra-4448816874,2026-08-04,"04 Aug 2026, 05:30 AM IST"
4413039642,https://in.linkedin.com/jobs/view/senior-data-engineer-at-quantiphi-4413039642,2026-08-04,"04 Aug 2026, 05:30 AM IST"
4421639997,https://in.linkedin.com/jobs/view/senior-data-engineer-at-atlassian-4421639997,2026-08-04,"04 Aug 2026, 05:30 AM IST"
4439801110,https://in.linkedin.com/jobs/view/azure-senior-data-engineer-at-infosys-4439801110,2026-08-04,"04 Aug 2026, 05:30 AM IST"
4446248586,https://in.linkedin.com/jobs/view/data-engineer-data-platforms-aws-at-ibm-4446248586,2026-08-04,"03 Aug 2026, 05:30 AM IST"
4446247616,https://in.linkedin.com/jobs/view/data-engineer-data-integration-at-ibm-4446247616,2026-08-04,"03 Aug 2026, 05:30 AM IST"
4446257406,https://in.linkedin.com/jobs/view/data-engineer-data-platforms-databricks-at-ibm-4446257406,2026-08-04,"03 Aug 2026, 05:30 AM IST"
4446233855,https://in.linkedin.com/jobs/view/data-engineer-data-integration-at-ibm-4446233855,2026-08-04,"03 Aug 2026, 05:30 AM IST"
4446236841,https://in.linkedin.com/jobs/view/data-engineer-data-platforms-snowflake-at-ibm-4446236841,2026-08-04,"03 Aug 2026, 05:30 AM IST"
4446245736,https://in.linkedin.com/jobs/view/data-engineer-data-integration-at-ibm-4446245736,2026-08-04,"03 Aug 2026, 05:30 AM IST"
4439467390,https://in.linkedin.com/jobs/view/azure-databricks-at-cognizant-4439467390,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4449403817,https://in.linkedin.com/jobs/view/data-engineer-at-giridhara-software-services-pvt-ltd-4449403817,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449400972,https://in.linkedin.com/jobs/view/data-engineer-etl-snowflake-db-at-firsthive-cdp%2Bai-data-platform-4449400972,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4448922703,https://in.linkedin.com/jobs/view/big-data-engineer-at-cognine-technologies-4448922703,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4448942082,https://in.linkedin.com/jobs/view/aws-data-engineer-at-citi-4448942082,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4447329919,https://in.linkedin.com/jobs/view/specialist-software-engineer-data-engineer-spark-scala-pyspark-at-societe-generale-global-solution-centre-4447329919,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4447334375,https://in.linkedin.com/jobs/view/senior-data-engineer-at-facctum-4447334375,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4448926917,https://in.linkedin.com/jobs/view/senior-data-engineering-consultant-at-optum-india-4448926917,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449403638,https://in.linkedin.com/jobs/view/interesting-job-opportunity-auxo-ai-senior-data-engineer-aws-at-auxo-ai-4449403638,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4447330894,https://in.linkedin.com/jobs/view/analytics-engineer-dbt-%2B-snowflake-at-datafortis-in-4447330894,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4432040062,https://in.linkedin.com/jobs/view/data-engineer-at-cisco-4432040062,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4439865393,https://in.linkedin.com/jobs/view/data-engineer-at-hmh-4439865393,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4449061102,https://in.linkedin.com/jobs/view/azure-data-engineer-at-cgi-4449061102,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4449004964,https://in.linkedin.com/jobs/view/big-data-developer-at-dassault-syst%C3%A8mes-4449004964,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4422562799,https://in.linkedin.com/jobs/view/database-engineer-cot-at-liebherr-tower-cranes-4422562799,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4422827334,https://in.linkedin.com/jobs/view/principal-data-engineer-at-anko-gcc-4422827334,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4446660638,https://in.linkedin.com/jobs/view/data-engineer-at-mobility-global-4446660638,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4449031791,https://in.linkedin.com/jobs/view/gcp-data-engineer-at-paltech-4449031791,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4421635983,https://in.linkedin.com/jobs/view/senior-data-engineer-at-atlassian-4421635983,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4449001169,https://in.linkedin.com/jobs/view/associate-data-engineer-at-amgen-4449001169,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4448881225,https://in.linkedin.com/jobs/view/data-engineer-aws-azure-microsoft-copilot-studio-at-ntt-data-north-america-4448881225,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4436506703,https://in.linkedin.com/jobs/view/senior-data-engineer-i-at-american-express-4436506703,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4446642551,https://in.linkedin.com/jobs/view/senior-data-engineer-at-milestone-technologies-inc-4446642551,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4310934692,https://in.linkedin.com/jobs/view/principal-data-engineer-irc276334-at-globallogic-4310934692,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4446630258,https://in.linkedin.com/jobs/view/data-engineer-at-maruti-techlabs-4446630258,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4437277997,https://in.linkedin.com/jobs/view/data-engineer-python-aiml-data-retrieval-augmentation-at-virtusa-4437277997,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4448877920,https://in.linkedin.com/jobs/view/full-stack-data-engineer-at-convatec-4448877920,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4361756728,https://in.linkedin.com/jobs/view/lead-ii-data-engineering-at-ust-4361756728,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4449072798,https://in.linkedin.com/jobs/view/supply-chain-data-engineer-at-hp-4449072798,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4447302447,https://in.linkedin.com/jobs/view/data-engineer-at-saven-technologies-4447302447,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4363220848,https://in.linkedin.com/jobs/view/data-engineer-data-integration-at-ibm-4363220848,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4446656839,https://in.linkedin.com/jobs/view/expert-data-engineer-at-csc-4446656839,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4440099161,https://in.linkedin.com/jobs/view/sr-analytics-engineer-at-ge-vernova-4440099161,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4439843242,https://in.linkedin.com/jobs/view/python-postgresql-developer-aws-data-engineering-irc298906-at-globallogic-4439843242,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4431658391,https://in.linkedin.com/jobs/view/sr-analytics-engineer-at-sei-4431658391,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4429578699,https://in.linkedin.com/jobs/view/engineering-python-data-engineering-software-developer-vp-at-aqr-capital-management-4429578699,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4448821407,https://in.linkedin.com/jobs/view/cloud-big-data-engineer-at-transunion-4448821407,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4437634807,https://in.linkedin.com/jobs/view/data-engineering-professional-i-at-takeda-4437634807,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4440057789,https://in.linkedin.com/jobs/view/data-engineer-global-team-india-at-yipitdata-4440057789,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4448834155,https://in.linkedin.com/jobs/view/senior-data-engineer-aws-%2B-snowflake-at-willware-technologies-4448834155,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4446032664,https://in.linkedin.com/jobs/view/data-engineer-lead%E2%80%93-microsoft-fabric-at-iitjobs-inc-4446032664,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4449046760,https://in.linkedin.com/jobs/view/sr-aws-data-engineer-at-solventum-4449046760,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4448280451,https://in.linkedin.com/jobs/view/data-engineer-at-atlas-copco-group-4448280451,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4448289479,https://in.linkedin.com/jobs/view/azure-databricks-lead-at-birlasoft-4448289479,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4279604853,https://in.linkedin.com/jobs/view/in-senior-associate-azure-data-engineer-ms-engg-advisory-kolkata-at-pwc-india-4279604853,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4433462291,https://in.linkedin.com/jobs/view/data-engineer-at-finkraft-4433462291,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449477975,https://in.linkedin.com/jobs/view/data-engineer-at-huntingcube-4449477975,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449104490,https://in.linkedin.com/jobs/view/data-engineer-ii-at-american-express-4449104490,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4438094003,https://in.linkedin.com/jobs/view/data-engineer-at-milliman-4438094003,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449601155,https://in.linkedin.com/jobs/view/analyst-data-engineering-at-hsbc-4449601155,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4440018812,https://in.linkedin.com/jobs/view/data-engineer-at-commonwealth-bank-4440018812,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449640737,https://in.linkedin.com/jobs/view/data-engineer-at-berkadia-4449640737,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4422831266,https://in.linkedin.com/jobs/view/senior-data-engineer-at-anko-gcc-4422831266,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449466975,https://in.linkedin.com/jobs/view/data-engineer-at-a-p-moller-maersk-4449466975,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4447365141,https://in.linkedin.com/jobs/view/data-engineer-aws%2Bpyspark-at-zensar-technologies-4447365141,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4440906923,https://in.linkedin.com/jobs/view/senior-data-engineer-at-commonwealth-bank-4440906923,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4448951881,https://in.linkedin.com/jobs/view/data-engineer-i-5%E2%80%938-years-experience-required-at-general-mills-4448951881,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4422824297,https://in.linkedin.com/jobs/view/lead-data-engineer-at-anko-gcc-4422824297,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4393156367,https://in.linkedin.com/jobs/view/sr-data-engineer-5-pm-to-2-am-ist-at-crowdstrike-4393156367,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4439882468,https://in.linkedin.com/jobs/view/azure-databricks-developer-at-birlasoft-4439882468,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449474811,https://in.linkedin.com/jobs/view/senior-data-engineer-senior-manager-at-state-street-4449474811,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4435658809,https://in.linkedin.com/jobs/view/data-ai-compliance-analytics-engineer-at-booking-holdings-nasdaq-bkng-4435658809,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4447342232,https://in.linkedin.com/jobs/view/data-engineer-plsql-python-at-fidelity-international-4447342232,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449482752,https://in.linkedin.com/jobs/view/senior-data-engineer-sql-at-happiest-minds-technologies-4449482752,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449643049,https://in.linkedin.com/jobs/view/senior-data-engineer-ai-ml-at-neolatika-4449643049,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4448955334,https://in.linkedin.com/jobs/view/data-engineer-ii-7%E2%80%9312-years-experience-required-at-general-mills-4448955334,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4439883488,https://in.linkedin.com/jobs/view/azure-databricks-developer-at-birlasoft-4439883488,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4438083289,https://in.linkedin.com/jobs/view/data-developer-senior-associate-at-pwc-acceleration-center-india-4438083289,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449101621,https://in.linkedin.com/jobs/view/data-engineer-husky-guindy-chennai-at-husky-technologies-4449101621,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4439580313,https://in.linkedin.com/jobs/view/in-specialist-dbt-data-engineer-sql-snowflake-d-a-advisory-bangalore-at-pwc-india-4439580313,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4449627031,https://in.linkedin.com/jobs/view/analytics-engineer-at-salesforce-4449627031,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4432267411,https://in.linkedin.com/jobs/view/lead-data-engineer-at-fuller-4432267411,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4365452439,https://in.linkedin.com/jobs/view/senior-engineer-digital-innovation-data-engineer-at-celanese-4365452439,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4448971610,https://in.linkedin.com/jobs/view/database-engineer-at-contentverse-by-computhink-4448971610,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4448026101,https://in.linkedin.com/jobs/view/data-engineer-%E2%80%93-databricks-bigquery-snowflake-at-tencys-4448026101,2026-08-05,"05 Aug 2026, 05:30 AM IST"
4448536387,https://in.linkedin.com/jobs/view/data-engineer-at-kwalee-4448536387,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4448887541,https://in.linkedin.com/jobs/view/data-engineer-at-amgen-4448887541,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4440579746,https://in.linkedin.com/jobs/view/data-engineer-ii-at-isa-4440579746,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4449047886,https://in.linkedin.com/jobs/view/senior-data-engineer-at-cgi-4449047886,2026-08-05,"04 Aug 2026, 05:30 AM IST"
4449980701,https://in.linkedin.com/jobs/view/senior-data-engineer-at-optum-india-4449980701,2026-08-06,"06 Aug 2026, 05:30 AM IST"
4449969634,https://in.linkedin.com/jobs/view/data-engineer-etl-at-barclays-4449969634,2026-08-06,"06 Aug 2026, 05:30 AM IST"
4449965691,https://in.linkedin.com/jobs/view/engineer-pyspark-sql-at-barclays-4449965691,2026-08-06,"06 Aug 2026, 05:30 AM IST"
4410967567,https://in.linkedin.com/jobs/view/cloud-data-engineer-at-radial-inc-4410967567,2026-08-06,"06 Aug 2026, 05:30 AM IST"
4449358393,https://in.linkedin.com/jobs/view/data-engineer-husky-guindy-chennai-at-husky-technologies-4449358393,2026-08-06,"06 Aug 2026, 05:30 AM IST"
4449957011,https://in.linkedin.com/jobs/view/data-engineer-ww-prime-core-services-at-amazon-4449957011,2026-08-06,"06 Aug 2026, 05:30 AM IST"
4449933814,https://in.linkedin.com/jobs/view/data-engineer-i-at-honeywell-technologies-4449933814,2026-08-06,"06 Aug 2026, 05:30 AM IST"
4448082697,https://in.linkedin.com/jobs/view/senior-data-engineer-python-job-at-yash-technologies-middle-east-4448082697,2026-08-06,"06 Aug 2026, 05:30 AM IST"
4449134222,https://in.linkedin.com/jobs/view/data-engineer-youtube-at-google-4449134222,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4440212064,https://in.linkedin.com/jobs/view/data-engineer-ii-at-miq-4440212064,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4448035682,https://in.linkedin.com/jobs/view/data-engineer-at-prasanz-4448035682,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4448042124,https://in.linkedin.com/jobs/view/data-engineer-databricks-at-bridgenext-4448042124,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4449137338,https://in.linkedin.com/jobs/view/data-engineer-at-quest-global-4449137338,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4449692546,https://in.linkedin.com/jobs/view/data-engineer-at-gradera-4449692546,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4449933124,https://in.linkedin.com/jobs/view/senior-data-engineer-at-moody-s-corporation-4449933124,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4439902587,https://in.linkedin.com/jobs/view/pyspark-developer-at-infosys-4439902587,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4395011548,https://in.linkedin.com/jobs/view/data-engineer-sql-airflow-python-at-bnp-paribas-4395011548,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4447349889,https://in.linkedin.com/jobs/view/modern-data-engineer-iii-at-fidelity-international-4447349889,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4449656704,https://in.linkedin.com/jobs/view/big-data-engineer-at-eazygurus-it-training-4449656704,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4449103445,https://in.linkedin.com/jobs/view/data-engineer-aws%2Bpyspark-at-zensar-technologies-4449103445,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4448947816,https://in.linkedin.com/jobs/view/senior-data-engineer-at-netradyne-4448947816,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4440204292,https://in.linkedin.com/jobs/view/azure-data-engineer-at-edwards-vacuum-4440204292,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4440218536,https://in.linkedin.com/jobs/view/enterprise-data-analytics-engineer-at-kenvue-4440218536,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4438069704,https://in.linkedin.com/jobs/view/data-engineer-data-integration-at-ibm-4438069704,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4430476456,https://in.linkedin.com/jobs/view/data-engineer-snowflake-dbt-tieto-tech-consulting-m-f-d-at-tieto-4430476456,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4444953109,https://in.linkedin.com/jobs/view/azure-databricks-engineer-at-capgemini-4444953109,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4448071543,https://in.linkedin.com/jobs/view/senior-data-engineer-at-mastercard-4448071543,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4449626933,https://in.linkedin.com/jobs/view/sr-data-engineer-at-amgen-4449626933,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4448990612,https://in.linkedin.com/jobs/view/gcp-data-engineering-bangalore-at-zensar-technologies-4448990612,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4448052780,https://in.linkedin.com/jobs/view/senior-data-engineer-at-workday-4448052780,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4448034993,https://in.linkedin.com/jobs/view/sr-data-engineer-big-data-analytics-engineering-at-mastercard-4448034993,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4411201193,https://in.linkedin.com/jobs/view/data-engineer-at-accel-digital-ad-operations-4411201193,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4427471806,https://in.linkedin.com/jobs/view/python-data-engineering-at-cognizant-4427471806,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4449481873,https://in.linkedin.com/jobs/view/data-engineer-amazon-payment-products-at-amazon-4449481873,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4449921130,https://in.linkedin.com/jobs/view/senior-data-engineer-ii-at-alter-domus-4449921130,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4448032170,https://in.linkedin.com/jobs/view/data-engineer-at-ascentt-4448032170,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4448048032,https://in.linkedin.com/jobs/view/insurance-data-engineering-data-engineer-at-kkr-4448048032,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4448964045,https://in.linkedin.com/jobs/view/cpw-data-engineer-ii-at-general-mills-4448964045,2026-08-06,"05 Aug 2026, 05:30 AM IST"
4435531653,https://in.linkedin.com/jobs/view/senior-data-engineer-at-jiostar-4435531653,2026-08-06,"05 Aug 2026, 05:30 AM IST"
